17209,15972,-16504,3875,4600,-4388,5501,4,1959
13655,5721,-8965,1440,-2722,-1614,5468,92,2019
12156,4719,-8553,83,-5237,-2775,5462,102,2008
16496,4220,-7645,574,-2371,-2673,5508,205,1878
14758,3612,-7896,794,-945,631,5528,164,1827
12647,5536,-8966,691,-2558,-352,5546,139,1790
13151,3923,-11530,850,-3109,-1132,5551,143,1795
12620,3759,-11772,2452,-4781,-2806,5576,167,1698
12994,3801,-10771,2909,-5778,-3137,5609,200,1599
11908,4035,-9279,2516,-8240,-2829,5648,200,1553
11462,3275,-7209,2330,-12579,-3904,5700,275,1370
12951,2108,-5576,1814,-13019,-5073,5743,372,989
12280,778,-3489,2089,-11915,-4987,5704,456,714
12892,1081,1440,590,-17820,-3749,5693,517,558
13369,-365,805,-1949,-20107,-772,5648,579,213
11842,-1765,921,3505,-17873,-2502,5547,623,-252
12035,32,8449,7148,-17539,-2664,5445,716,-560
12806,612,14052,-438,-20255,-334,5272,735,-875
14332,783,12825,-7046,-25208,5084,5037,707,-1256
10268,-523,10633,-6276,-24234,9018,4727,509,-1693
8467,2060,11831,-2928,-17885,7043,4414,319,-1971
6676,3419,13577,6196,-11447,4095,4186,239,-2146
