7747,-3791,-10122,2814,-2132,-1617,4908,741,2381
14899,1633,-6391,-340,5661,-3007,4683,928,2474
13713,355,-7593,-2823,6426,139,4713,889,2577
12738,10,-9170,-1951,5821,171,4749,863,2576
12172,569,-11188,-43,4508,69,4709,857,2669
11644,256,-12937,430,2402,102,4699,829,2718
10685,627,-13993,1077,-1435,-40,4641,820,2726
10216,287,-14058,1729,-4692,-1756,4665,805,2716
9901,115,-14139,3337,-8035,-4604,4681,817,2616
9782,1063,-13706,3940,-10449,-4835,4728,877,2592
9353,1929,-12746,1404,-11657,-2333,4832,889,2412
8771,1086,-11353,-2589,-15359,1916,4904,857,2256
8590,-316,-9449,-2650,-21322,3050,5066,845,1953
9109,-427,-6996,3485,-26764,1044,5262,799,1663
9467,1698,-1103,7126,-29449,-2511,5376,758,1317
11738,3057,3405,3002,-32768,-867,5440,762,916
11672,976,8989,-3371,-32671,5408,5461,653,247
10025,-3590,13442,2123,-27859,1257,5416,598,-200
11616,1631,17743,5727,-26414,-3548,5261,677,-484
11344,229,18926,-643,-24594,2573,5121,757,-807
-2518,-11461,17009,475,-18973,-899,4766,843,-1180
