-1086,9622,-15985,-471,523,-28263,3052,1814,-4045

-7479,15003,-29638,1266,-2528,10640,5809,4724,-7714

-16136,15973,21950,4068,-3129,-6969,8409,7975,-11169

-22075,14652,4750,6930,-2254,-19414,10695,11126,-14319

-26227,11592,-13283,9517,-441,-26399,12813,14021,-17347

-29913,9386,-31522,9489,681,-27065,14830,16720,-20352

-31535,8990,17723,9474,647,-26154,16817,19447,-23438

-32693,9169,1398,9764,149,-25419,18833,22186,-26453

31914,9273,-15844,10442,-543,-24608,20824,24956,-29462

31389,9673,-32522,10466,-674,-23875,22866,27701,-32469

30384,9906,16642,11546,-655,-23266,24927,30493,30058

29711,10200,-663,12146,-755,-23282,27029,-32304,27090

